Region,Market,Chart,Name,Unit,Source,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Poland,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69,964,577.478","103,376,195.578","148,029,854.34","197,738,386.413","260,227,278.003","309,192,141.107","377,021,932.322","441,882,775.709","496,024,088.657","538,470,451.795","569,971,054.85","590,479,941.03","604,483,484.451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Portugal,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,270,008.886","53,028,020.936","73,676,014.227","98,246,336.153","126,288,854.678","143,403,132.415","172,566,005.332","200,028,664.718","222,026,884.479","239,157,966.353","251,499,303.263","260,227,533.092","266,209,649.224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Romania,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,426,628.701","45,385,354.408","72,352,713.569","109,627,490.821","148,023,577.876","184,457,088.243","238,002,305.297","288,674,551.87","332,311,144.115","365,700,910.631","394,909,397.862","416,899,615.668","434,117,192.017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Russia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"233,498,213.573","295,429,636.337","379,837,294.643","445,331,365.315","552,920,883.416","622,228,749.12","750,012,614.094","849,561,353.179","926,624,362.704","990,790,716.044","1,042,297,423.47","1,088,596,836.43","1,125,520,616.575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Serbia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,014,271.769","11,548,400.194","17,569,957.823","25,049,240.421","33,957,857.549","42,694,215.755","51,474,484.811","61,514,770.482","69,868,760.793","76,482,535.305","81,313,078.21","84,636,723.505","86,884,197.175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Slovakia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,999,460.515","19,076,259.572","26,752,706.999","37,106,769.427","48,389,851.254","58,440,463.054","73,228,401.942","86,929,275.753","98,230,242.102","107,148,796.411","114,498,641.348","119,950,556.615","124,005,149.613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Slovenia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,220,262.654","7,708,009.576","11,346,149.944","15,422,313.605","20,739,188.619","26,191,196.675","32,999,809.753","39,366,107.807","44,576,147.236","49,109,253.004","52,713,576.405","55,451,651.611","57,455,813.269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Spain,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"186,842,241.843","252,698,462.571","342,977,920.586","439,916,447.748","572,217,188.886","645,680,097.527","776,630,031.191","903,472,909.58","1,002,861,043.844","1,081,098,673.211","1,138,263,197.745","1,179,698,163.371","1,208,064,310.798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Sweden,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62,389,858.25","80,476,484.301","112,700,968.652","144,894,469.828","176,486,550.12","195,842,457.149","223,204,167.128","257,092,169.234","284,216,294.664","306,195,805.354","323,230,811.662","336,815,622.364","347,306,903.625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Switzerland,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"80,567,129.241","104,453,609.944","151,860,336.214","193,234,371.727","250,915,157.391","306,757,811.213","375,095,090.652","445,706,313.056","504,499,222.521","554,172,815.486","592,828,557.59","624,712,520.307","649,129,308.863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,United Kingdom,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"433,736,093.455","583,696,532.685","801,831,169.4","990,016,656.724","1,240,573,418.515","1,408,568,355.949","1,662,031,063.401","1,975,178,520.489","2,232,626,698.126","2,456,811,892.629","2,640,138,228.411","2,795,756,555.882","2,924,814,423.693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Chile,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,015,464.35","58,285,347.586","85,597,107.57","115,742,206.701","162,959,310.012","201,491,337.284","268,536,759.201","322,424,237.336","365,580,548.65","400,796,410.628","426,404,803.177","445,996,200.422","458,699,103.722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Colombia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,570,495.302","70,710,847","100,460,781.335","120,997,097.13","150,167,570.703","168,884,968.328","188,540,555.018","215,791,555.811","238,410,461.73","257,418,179.537","272,454,034.94","284,907,268.839","295,085,117.239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Morocco,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,974,947.021","31,559,028.792","46,747,372.354","65,208,414.806","81,438,094.906","90,025,677.601","102,372,511.976","119,199,264.409","134,020,212.606","147,013,046.046","157,505,872.192","166,783,468.072","174,869,029.004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Nigeria,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74,664,513.517","95,636,512.204","143,435,635.527","152,690,739.957","178,523,913.646","206,431,777.98","216,629,955.205","261,420,276.617","292,222,640.054","321,281,216.672","347,545,884.995","372,351,706.605","395,984,195.517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,New Zealand,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,524,831.897","36,071,648.52","51,677,437.31","66,506,150.449","83,527,349.307","98,292,701.134","115,674,806.305","133,461,204.795","148,067,969.723","159,512,325.437","168,107,912.806","175,082,163.87","180,202,747.165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Angola,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,071,208.119","11,346,222.726","16,303,627.345","22,971,044.154","28,495,487.342","35,482,025.067","43,770,031.757","53,282,533.446","61,638,837.521","68,549,214.18","74,479,319.579","79,836,235.821","84,510,596.192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Azerbaijan,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,454,539.164","11,253,836.678","15,455,201.557","20,559,237.709","26,150,683.972","32,459,254.689","39,469,153.454","46,135,057.353","51,564,322.894","56,405,789.178","60,275,632.474","63,403,124.388","65,919,840.718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Bahrain,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,994,550.319","5,304,721.259","7,292,736.861","9,497,658.234","11,745,393.976","14,385,674.587","17,319,363.286","20,308,902.492","22,752,153.237","24,841,354.195","26,680,180.792","28,225,500.316","29,528,809.487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Bangladesh,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41,541,558.719","57,453,153.508","87,735,623.135","116,732,721.038","158,317,078.471","210,353,701.58","252,876,245.277","311,295,558.269","360,633,897.266","406,022,328.518","443,772,432.535","477,220,476.654","504,202,105.757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Armenia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,736,805.818","5,137,676.354","7,745,023.104","10,907,922.429","12,846,500.6","16,405,208.761","20,325,492.885","23,272,915.264","25,748,087.69","27,704,609.219","29,382,429.074","30,886,190.27","32,054,858.247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Bhutan,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"278,553.912","409,270.372","605,633.767","797,526.61","1,041,323.618","1,304,783.395","1,584,705.62","1,906,133.467","2,161,055.049","2,364,227.835","2,533,513.503","2,671,940.677","2,776,886.418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Bolivia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,156,376.805","9,231,190.706","12,668,228.678","15,646,259.755","18,555,690.796","21,529,410.37","24,653,514.121","28,463,155.448","31,582,547.539","34,407,406.737","36,869,441.223","39,012,510.857","40,880,441.941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Bosnia and Herzegovina,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,825,270.875","4,350,388.368","6,404,493.452","8,715,625.504","11,019,967.943","12,902,583.841","15,474,592.044","18,023,873.307","20,032,085.998","21,649,774.589","22,863,474.381","23,724,237.113","24,309,093.735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Botswana,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,958,305.663","2,552,151.734","3,451,579.433","4,360,156.023","5,413,551.181","6,108,274.652","6,955,953.368","7,961,893.753","8,813,515.4","9,599,060.778","10,265,467.041","10,837,249.621","11,323,298.646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Belize,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300,771.444","416,320.459","583,937.191","769,308.117","936,502.965","1,111,719.992","1,312,293.042","1,524,182.866","1,705,760.031","1,856,341.369","1,976,594.134","2,071,453.31","2,147,166.08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Brunei Darussalam,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"984,105.363","1,255,278.227","1,800,152.632","2,296,272.85","2,844,161.514","3,287,968.772","3,815,663.401","4,325,399.145","4,747,635.313","5,111,432.265","5,412,754.904","5,652,311.806","5,845,380.659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Myanmar,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,357,254.249","14,466,910.401","19,557,676.834","29,912,372.032","37,728,423.766","40,437,571.352","49,299,667.784","57,457,871.603","61,966,096.434","65,457,262.027","67,885,899.533","69,391,675.133","69,985,611.284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Burundi,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"637,230.794","911,320.677","1,372,475.52","2,015,605.389","2,771,675.716","3,789,573.812","3,996,728.061","4,941,513.207","6,312,206.133","7,552,605.602","8,580,589.217","9,460,585.571","10,334,619.574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Belarus,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,105,810.476","11,513,211.501","15,610,611.26","20,832,645.682","25,317,476.389","30,020,946.758","35,588,305.931","40,856,456.585","45,221,466.439","48,718,335.693","51,460,219.412","53,534,562.027","55,185,439.679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Cambodia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,932,853.829","7,039,068.072","10,144,857.16","13,750,766.945","17,094,677.938","20,840,276.338","25,384,572.313","30,286,726.114","34,452,254.692","37,956,647.289","40,871,179.73","43,302,105.864","45,321,959.872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Cameroon,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,907,759.964","10,856,681.829","16,572,271.372","25,505,475.976","33,504,465.914","39,155,014.029","49,502,871.883","60,085,977.242","69,000,344.561","75,768,538.137","80,882,690.365","84,359,683.762","86,711,420.033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Sri Lanka,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,661,685.149","19,703,683.667","25,008,663.767","31,048,184.1","33,316,756.404","30,914,964.951","31,235,721.339","32,107,675.445","33,194,079.604","34,039,762.41","34,695,509.663","35,209,163.486","35,713,489.147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Chad,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,706,157.492","2,527,494.887","3,699,244.587","5,260,281.112","7,219,659.285","9,075,102.218","12,404,071.892","16,533,899.19","20,574,392.286","24,206,348.538","27,157,692.358","29,278,424.836","30,979,763.162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Republic of the Congo,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,120,276.38","1,462,215.555","1,987,578.051","2,664,804.963","3,554,756.511","4,484,402.702","5,441,163.07","6,522,842.306","7,453,017.454","8,245,645.52","8,887,232.343","9,375,304.89","9,737,504.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Costa Rica,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,426,690.804","12,249,146.577","17,773,408.102","24,517,468.204","31,036,538.487","38,684,438.046","49,170,303.485","58,028,471.053","65,206,289.977","70,750,256.41","75,552,080.545","79,231,344.034","82,009,943.763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Cuba,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,370,265.022","14,514,116.031","20,186,424.656","25,773,553.4","24,587,070.343","28,703,677.488","31,207,303.788","33,781,314.175","35,829,969.636","37,573,749.602","39,039,914.684","40,260,559.123","41,265,570.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Cyprus,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,510,865.791","4,971,849.663","6,969,101.752","8,951,805.119","11,532,885.148","13,452,544.631","16,092,865.032","18,674,422.375","20,804,274.528","22,673,203.307","24,209,331.854","25,428,145.225","26,392,029.522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Benin,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,393,627.756","3,405,651.098","4,826,519.973","6,819,852.377","8,673,147.47","10,132,484.4","12,742,395.669","15,609,722.101","18,014,090.695","19,823,622.115","21,167,304.974","22,550,662.564","23,631,565.433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Dominican Republic,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,429,704.331","20,489,620.528","28,732,738.822","35,707,501.533","43,168,286.377","52,819,355.818","62,397,394.449","72,537,702.2","81,020,509.828","88,138,982.409","93,756,450.532","98,397,444.387","102,085,124.353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Ecuador,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,130,393.827","22,934,330.622","30,605,615.727","39,101,048.909","46,625,440.757","54,474,108.366","63,427,997.032","73,249,136.108","81,359,862.844","88,090,970.431","93,507,723.014","97,827,634.776","101,361,374.628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,El Salvador,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,641,661.264","6,715,233.466","9,707,476.394","13,126,079.828","16,247,676.447","19,671,465.125","23,461,255.918","27,147,950.679","30,265,165.238","32,860,525.697","34,926,856.011","36,554,593.946","37,828,548.967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Equatorial Guinea,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,623,798.064","2,036,479.476","2,718,864.025","3,489,489.03","4,031,941.936","4,441,283.052","4,951,252.02","5,572,793.794","6,032,606.694","6,416,623.355","6,726,505.46","6,960,630.28","7,145,705.788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Ethiopia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,652,337.836","13,365,129.585","26,269,767.019","37,521,188.995","58,091,872.019","92,815,529.478","140,172,765.956","194,141,993.87","244,308,374.707","287,408,965.657","321,934,634.14","350,371,355.223","372,281,292.144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Fiji,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"957,562.877","1,237,626.017","1,650,598.468","2,152,130.056","2,686,912.575","3,134,045.443","3,751,653.6","4,492,342.493","4,983,109.933","5,414,573.946","5,768,022.807","6,061,971.105","6,297,536.404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Gabon,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,307,909.949","1,874,875.468","2,613,535.363","3,512,332.429","4,401,086.947","5,107,596.127","6,124,037.205","7,171,997.844","7,981,100.593","8,593,728.863","9,052,254.427","9,365,297.732","9,573,930.351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Georgia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,345,354.248","4,644,764.467","6,926,514.866","9,491,355.084","12,581,155.846","16,905,719.811","21,309,871.051","25,245,159.546","28,501,411.992","31,124,451.221","33,139,098.794","34,536,464.9","35,524,773.129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Gambia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"348,484.229","517,055.455","770,181.287","1,110,606.24","1,451,876.18","1,820,360.028","2,286,982.639","2,817,485.62","3,233,399.153","3,542,964.271","3,777,146.129","3,953,430.037","4,071,989.883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Ghana,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,696,587.506","15,411,612.434","22,242,175.178","30,639,634.195","39,270,178.247","48,748,747.983","60,113,686.814","72,052,028.455","82,666,670.909","91,783,959.563","99,593,350.046","106,301,801.777","112,127,436.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Guatemala,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,410,189.593","18,347,615.059","27,098,533.391","36,050,353.957","45,448,751.586","55,592,252.396","67,028,089.707","79,345,670.439","90,195,599.773","99,741,867.453","107,888,447.222","114,719,203.262","120,388,495.239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Guinea,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,861,409.812","2,643,975.032","5,382,577.834","7,965,652.674","10,844,979.241","14,932,621.149","19,263,761.835","23,298,709.979","26,650,426.036","29,254,171.83","31,032,271.173","32,355,860.542","33,147,183.341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Guyana,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"281,067.702","417,837.199","888,406.335","1,120,111.6","1,736,532.19","2,813,658.098","4,389,158.899","6,112,013.1","7,629,386.396","8,795,403.511","9,602,880.989","10,135,521.992","10,493,504.956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Haiti,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,797,621.266","4,238,074.436","6,636,408.15","9,998,269.614","13,365,638.49","17,250,708.993","22,373,408.631","27,488,071.844","31,899,309.891","35,506,975.972","38,351,752.944","40,529,957.439","42,224,170.777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Honduras,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,829,584.546","6,440,199.723","9,494,420.988","12,767,500.576","15,949,615.013","19,111,806.558","22,468,817.327","25,855,584.967","28,714,351.15","31,172,455.357","33,170,932.428","34,766,682.036","36,022,522.272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Iceland,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,570,195.243","3,449,242.556","5,304,127.928","6,819,958.076","8,659,369.304","10,651,498.803","12,620,521.315","14,878,481.922","16,885,087.248","18,752,036.802","20,404,165.698","21,843,378.396","23,065,265.428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Fitness & Well-Being,Revenue Comparison,Iran,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,302,307.625","44,805,846.817","70,300,372.869","110,624,428.3","147,245,868.543","187,737,057.611","238,899,985.382","289,566,022.809","335,132,740.329","376,678,779.682","412,917,385.651","446,382,775.148","476,631,682.244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
